attendance,team1,team2,goals,tie,pk,stage,round,year,date,time,stadium,referee,url
10000,Paraguay,Belgium,2-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (12:00 h),12:00,La Bombonera (Toluca),Bogdan Dochev (BUL),1986_MEXICO_FS.htm
103763,Iraq,Mexico,0-1,FALSE,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (12:00 h),12:00,Estadio Azteca (M퀌�xico D.F.),Zoran Petrovi틌� (YUG),1986_MEXICO_FS.htm
22600,England,Poland,Mar-00,FALSE,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (16:00 h),16:00,Estadio Universitario (Monterrey),Andr퀌� Daina (SWI),1986_MEXICO_FS.htm
18000,Portugal,Morocco,3-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (16:00 h),16:00,Estadio Jalisco (Guadalajara),Alan Snoddy (NIR),1986_MEXICO_FS.htm
46500,Northern Ireland,Brazil,0-3,FALSE,FALSE,GROUP STAGE,FALSE,1986,12-06-1986 (12:00 h),12:00,Estadio Jalisco (Guadalajara),Siegfried Kirschen (GDR),1986_MEXICO_FS.htm
23980,Algeria,Spain,0-3,FALSE,FALSE,GROUP STAGE,FALSE,1986,12-06-1986 (12:00 h),12:00,Estadio Tecnol퀌_gico (Monterrey),Shizuo Takada (JAP),1986_MEXICO_FS.htm
28500,Denmark,FRG,Feb-00,FALSE,FALSE,GROUP STAGE,FALSE,1986,13-06-1986 (12:00 h),12:00,La Corregidora (Quer퀌�taro),Alexis Ponnet (BEL),1986_MEXICO_FS.htm
20000,Scotland,Uruguay,-,FALSE,FALSE,GROUP STAGE,FALSE,1986,13-06-1986 (12:00 h),12:00,Estadio Neza '86 (Nezahualc퀌_yotl),Jo퀌�l Quiniou (FRA),1986_MEXICO_FS.htm
114580,M퀌�xico,Bulgaria,Feb-00,FALSE,FALSE,1/8 FINAL,FALSE,1986,15-06-1986 (12:00 h),12:00,Estadio Azteca (M퀌�xico D.F.),Romualdo Arppi Filho (BRA),1986_MEXICO_FS.htm
32277,Soviet Union,Belgium,4-Mar,FALSE,FALSE,1/8 FINAL,FALSE,1986,15-06-1986 (16:00 h),16:00,Nou Camp (Le퀌_n),Erik Fredriksson (SWE),1986_MEXICO_FS.htm
45000,Brazil,Poland,Apr-00,FALSE,FALSE,1/8 FINAL,FALSE,1986,16-06-1986 (12:00 h),12:00,Estadio Jalisco (Guadalajara),Volker Roth (FRG),1986_MEXICO_FS.htm
26000,Argentina,Uruguay,Jan-00,FALSE,FALSE,1/8 FINAL,FALSE,1986,16-06-1986 (16:00 h),16:00,Estadio Cuauht퀌�moc (Puebla),Luigi Agnolin (ITA),1986_MEXICO_FS.htm
71449,Italy,France,0-2,FALSE,FALSE,1/8 FINAL,FALSE,1986,17-06-1986 (12:00 h),12:00,Estadio Ol퀌_mpico ���M퀌�xico 68�� (M퀌�xico D.F.),Carlos Alfonso Esp퀌_sito (ARG),1986_MEXICO_FS.htm
19800,Morocco,FRG,0-1,FALSE,FALSE,1/8 FINAL,FALSE,1986,17-06-1986 (16:00 h),16:00,Estadio Universitario (Monterrey),Zoran Petrovi틌� (YUG),1986_MEXICO_FS.htm
98728,England,Paraguay,Mar-00,FALSE,FALSE,1/8 FINAL,FALSE,1986,18-06-1986 (12:00 h),12:00,Estadio Azteca (M퀌�xico D.F.),Jamal al-Sharif (SYR),1986_MEXICO_FS.htm
38500,Denmark,Spain,5-Jan,FALSE,FALSE,1/8 FINAL,FALSE,1986,18-06-1986 (16:00 h),16:00,La Corregidora (Quer퀌�taro),Jan Keizer (NED),1986_MEXICO_FS.htm
65677,Brazil,France,1-Jan,FALSE,0-0 (S퀌_crates [saved]); 0-1 (Stopyra) / 1-1 (Alem퀌�o); 1-2 (Amor퀌_s) / 2-2 (Zico); 2-3 (Bellone) / 3-3 (Branco); 3-3 (Platini [out]) / 3-3 (J퀌_lio C퀌�sar [out]); 3-4 (Fern퀌�ndez),1/4 FINAL,FALSE,1986,21-06-1986 (12:00 h),12:00,Estadio Jalisco (Guadalajara),Ion Igna (ROM),1986_MEXICO_FS.htm
44386,FRG,Mexico,-,FALSE,1-0 (Allofs); 1-1 (Negrete) / 2-1 (Brehme); 2-1 (Quirarte [saved]) / 3-1 (Matth퀌_us); 3-1 (Serv퀌_n [saved]) / 4-1 (Littbarski),1/4 FINAL,FALSE,1986,21-06-1986 (16:00 h),16:00,Estadio Universitario (Monterrey),Jes퀌_s D퀌_az Palacios (COL),1986_MEXICO_FS.htm
114580,Argentina,England,1-Feb,FALSE,FALSE,1/4 FINAL,FALSE,1986,22-06-1986 (12:00 h),12:00,Estadio Azteca (M퀌�xico D.F.),Ali Ben Nasser (TUN),1986_MEXICO_FS.htm
45000,Spain,Belgium,1-Jan,FALSE,1-0 (Se퀌�or); 1-1 (Claesen) / 1-1 (Eloy [saved]); 1-2 (Scifo) / 2-2 (Chendo); 2-3 (Broos) / 3-3 (Butrague퀌�o); 3-4 (Vervoort) / 4-4 (V퀌_ctor); 4-5 (L. van der Elst),1/4 FINAL,FALSE,1986,22-06-1986 (16:00 h),16:00,Estadio Cuauht퀌�moc (Puebla),Siegfried Kirschen (GDR),1986_MEXICO_FS.htm
47500,France,FRG,0-2,FALSE,FALSE,1/2 FINAL,FALSE,1986,25-06-1986 (12:00 h),12:00,Estadio Jalisco (Guadalajara),Luigi Agnolin (ITA),1986_MEXICO_FS.htm
110420,Argentina,Belgium,Feb-00,FALSE,FALSE,1/2 FINAL,FALSE,1986,25-06-1986 (16:00 h),16:00,Estadio Azteca (M퀌�xico D.F.),Antonio M퀌�rquez Ram퀌_rez (MEX),1986_MEXICO_FS.htm
21500,France,Belgium,2-Apr,FALSE,FALSE,PLACES 3-4,FALSE,1986,28-06-1986 (12:00 h),12:00,Estadio Cuauht퀌�moc (Puebla),George Courtney (ENG),1986_MEXICO_FS.htm
114580,Argentina,FRG,2-Mar,FALSE,FALSE,FINAL ROUND,FALSE,1986,29-06-1986 (12:00 h),12:00,Estadio Azteca (M퀌�xico D.F.),Romualdo Arppi Filho (BRA),1986_MEXICO_FS.htm
27152,Switzerland,Germany,1-Jan,FALSE,FALSE,FIRST ROUND,FALSE,1938,4-06-1938 (18:00 h),18:00,Parc des Princes (Paris),Jean Langenus (BEL),1938_FRANCE_FS.htm
18826,Italy,Norway,1-Feb,FALSE,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,V퀌�lodrome (Marseille),Alois Beranek (GER),1938_FRANCE_FS.htm
30454,France,Belgium,1-Mar,FALSE,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,Stade Olympique de Colombes (Paris),Hans W퀌_thrich (SWI),1938_FRANCE_FS.htm
9091,Hungary,Dutch East Indies,Jun-00,FALSE,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,V퀌�lodrome Municipal (Reims),Roger Conri퀌� (FRA),1938_FRANCE_FS.htm
6707,Cuba,Romania,3-Mar,FALSE,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,Chapou (Toulouse),Giuseppe Scarpi (ITA),1938_FRANCE_FS.htm
13452,Brazil,Poland,5-Jun,FALSE,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:30 h),17:30,Stade de la Meinau (Strasbourg),Ivan Eklind (SWE),1938_FRANCE_FS.htm
10550,Czechoslovakia,Netherlands,Mar-00,FALSE,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (18:30 h),18:30,Stade de la Cav퀌�e Verte (Le Havre),Lucien Leclercq (FRA),1938_FRANCE_FS.htm
20025,Switzerland,Germany,2-Apr,TRUE,FALSE,FIRST ROUND,FALSE,1938,9-06-1938 (18:00 h),18:00,Parc des Princes (Paris),Ivan Eklind (SWE),1938_FRANCE_FS.htm
7536,Cuba,Romania,1-Feb,TRUE,FALSE,FIRST ROUND,FALSE,1938,9-06-1938 (18:00 h),18:00,Chapou (Toulouse),Alfred Birlem (GER),1938_FRANCE_FS.htm
58455,Italy,France,1-Mar,FALSE,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,Stade Olympique de Colombes (Paris),Louis Baert (BEL),1938_FRANCE_FS.htm
22021,Brazil,Czechoslovakia,1-Jan,FALSE,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,Parc Lescure (Bordeaux),Paul von Hertzka (HUN),1938_FRANCE_FS.htm
14800,Hungary,Switzerland,Feb-00,FALSE,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,Victor Boucquey (Lille),Rinaldo Barlassina (ITA),1938_FRANCE_FS.htm
6846,Sweden,Cuba,Aug-00,FALSE,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,Fort Carr퀌� (Antibes),Augustin Krist (CZE),1938_FRANCE_FS.htm
18141,Brazil,Czechoslovakia,1-Feb,FALSE,FALSE,1/4 FINAL,FALSE,1938,14-06-1938 (18:00 h),18:00,Parc Lescure (Bordeaux),George Capdeville (FRA),1938_FRANCE_FS.htm
33000,Italy,Brazil,1-Feb,FALSE,FALSE,1/2 FINAL,FALSE,1938,16-06-1938 (18:00 h),18:00,V퀌�lodrome (Marseille),Hans W퀌_thrich (SWI),1938_FRANCE_FS.htm
20155,Hungary,Sweden,1-May,FALSE,FALSE,1/2 FINAL,FALSE,1938,16-06-1938 (18:00 h),18:00,Parc des Princes (Paris),Lucien Leclercq (FRA),1938_FRANCE_FS.htm
12500,Brazil,Sweden,2-Apr,FALSE,FALSE,PLACES 3-4,FALSE,1938,19-06-1938 (17:00 h),17:00,Parc Lescure (Bordeaux),Jean Langenus (BEL),1938_FRANCE_FS.htm
45124,Italy,Hungary,2-Apr,FALSE,FALSE,FINAL ROUND,FALSE,1938,19-06-1938 (17:00 h),17:00,Stade Olympique de Colombes (Paris),George Capdeville (FRA),1938_FRANCE_FS.htm
81649,Brazil,Mexico,Apr-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,24-06-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),George Reader (ENG),1950_BRAZIL_FS.htm
29703,England,Chile,Feb-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),Karel van der Meer (NED),1950_BRAZIL_FS.htm
9511,Spain,USA,1-Mar,FALSE,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Durival de Britto e Silva (Curitiba),M퀌�rio Gon퀌_alves Vianna (BRA),1950_BRAZIL_FS.htm
36502,Sweden,Italy,2-Mar,FALSE,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Pacaembu (S퀌�o Paulo),Jean Lutz (SWI),1950_BRAZIL_FS.htm
7336,Yugoslavia,Switzerland,Mar-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (18:00 h),18:00,Est퀌�dio Independ퀌�ncia (Belo Horizonte),Giovanni Galeati (ITA),1950_BRAZIL_FS.htm
42032,Brazil,Switzerland,2-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1950,28-06-1950 (15:00 h),15:00,Pacaembu (S퀌�o Paulo),Ram퀌_n Az퀌_n (SPA),1950_BRAZIL_FS.htm
11078,Yugoslavia,Mexico,1-Apr,FALSE,FALSE,GROUP STAGE,FALSE,1950,28-06-1950 (15:15 h),15:15,Est퀌�dio dos Eucaliptos (Porto Alegre),Reginald Leafe (ENG),1950_BRAZIL_FS.htm
19790,Spain,Chile,Feb-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),Alberto da Gama Malcher (BRA),1950_BRAZIL_FS.htm
7903,Sweden,Paraguay,2-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (15:30 h),15:30,Durival de Britto e Silva (Curitiba),George Mitchell (SCO),1950_BRAZIL_FS.htm
10151,USA,England,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (18:00 h),18:00,Est퀌�dio Independ퀌�ncia (Belo Horizonte),Generoso Dattilo (ITA),1950_BRAZIL_FS.htm
142429,Brazil,Yugoslavia,Feb-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,1-07-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),Mervyn Griffiths (WAL),1950_BRAZIL_FS.htm
74462,Spain,England,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),Giovanni Galeati (ITA),1950_BRAZIL_FS.htm
25811,Italy,Paraguay,Feb-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Pacaembu (S퀌�o Paulo),Arthur Ellis (ENG),1950_BRAZIL_FS.htm
5284,Uruguay,Bolivia,Aug-00,FALSE,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Est퀌�dio Independ퀌�ncia (Belo Horizonte),George Reader (ENG),1950_BRAZIL_FS.htm
3580,Switzerland,Mexico,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:15 h),15:15,Est퀌�dio dos Eucaliptos (Porto Alegre),Ivan Eklind (SWE),1950_BRAZIL_FS.htm
8501,Chile,USA,2-May,FALSE,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (18:00 h),18:00,Ilha do Retiro (Recife),M퀌�rio Gardelli (BRA),1950_BRAZIL_FS.htm
138886,Brazil,Sweden,1-Jul,FALSE,FALSE,FINAL ROUND,FALSE,1950,9-07-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),Arthur Ellis (ENG),1950_BRAZIL_FS.htm
44802,Uruguay,Spain,2-Feb,FALSE,FALSE,FINAL ROUND,FALSE,1950,9-07-1950 (15:00 h),15:00,Pacaembu (S퀌�o Paulo),Mervyn Griffiths (WAL),1950_BRAZIL_FS.htm
7987,Uruguay,Sweden,2-Mar,FALSE,FALSE,FINAL ROUND,FALSE,1950,13-07-1950 (15:00 h),15:00,Pacaembu (S퀌�o Paulo),Giovanni Galeati (ITA),1950_BRAZIL_FS.htm
152772,Brazil,Spain,1-Jun,FALSE,FALSE,FINAL ROUND,FALSE,1950,13-07-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),Reginald Leafe (ENG),1950_BRAZIL_FS.htm
11227,Sweden,Spain,1-Mar,FALSE,FALSE,FINAL ROUND,FALSE,1950,16-07-1950 (15:00 h),15:00,Pacaembu (S퀌�o Paulo),Karel van der Meer (NED),1950_BRAZIL_FS.htm
179854,Uruguay,Brazil,1-Feb,FALSE,FALSE,FINAL ROUND,FALSE,1950,16-07-1950 (15:00 h),15:00,Maracan퀌� (Rio de Janeiro),George Reader (ENG),1950_BRAZIL_FS.htm
63117,Germany,Bolivia,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,17-06-1994 (14:00 h),14:00,Soldier Field (Chicago),Arturo Brizio Carter (MEX),1994_USA_FS.htm
56247,Spain,South Korea,2-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,17-06-1994 (18:30 h),18:30,Cotton Bowl (Dallas),Peter Mikkelsen (DEN),1994_USA_FS.htm
74826,Italy,Ireland,0-1,FALSE,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (16:00 h),16:00,"Giants Stadium (New Jersey, New York)",Mario van der Ende (NED),1994_USA_FS.htm
91865,Colombia,Romania,3-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (16:30 h),16:30,"Rose Bowl (Pasadena, Los Angeles)",Jamal al-Sharif (SYR),1994_USA_FS.htm
73425,USA,Switzerland,1-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (17:30 h),17:30,Pontiac Silverdome (Detroit),Francisco 퀌�scar Lamolina (ARG),1994_USA_FS.htm
60790,Belgium,Morocco,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (12:30 h),12:30,Citrus Bowl (Orlando),Jos퀌� Joaqu퀌_n Torres (COL),1994_USA_FS.htm
52359,Norway,Mexico,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (16:00 h),16:00,RFK Memorial Stadium (Washington D.C.),S퀌�ndor Puhl (HUN),1994_USA_FS.htm
83959,Cameroon,Sweden,2-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (16:30 h),16:30,"Rose Bowl (Pasadena, Los Angeles)",Alberto Tejada (PER),1994_USA_FS.htm
52535,Netherlands,Saudi Arabia,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,20-06-1994 (12:30 h),12:30,RFK Memorial Stadium (Washington D.C.),Manuel D퀌_az Vega (SPA),1994_USA_FS.htm
81061,Brazil,Russia,Feb-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,20-06-1994 (13:00 h),13:00,"Stanford Stadium (Palo Alto, San Francisco)",An-Yan Lim Kee Chong (MAU),1994_USA_FS.htm
53486,Argentina,Greece,Apr-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (12:00 h),12:00,"Foxboro Stadium (Foxboro, Boston)",Arturo 퀌�ngeles (USA),1994_USA_FS.htm
63113,Germany,Spain,1-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (15:00 h),15:00,Soldier Field (Chicago),Ernesto Filippi (URU),1994_USA_FS.htm
44932,Nigeria,Bulgaria,Mar-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (18:30 h),18:30,Cotton Bowl (Dallas),Rodrigo Badilla (CRC),1994_USA_FS.htm
61428,Romania,Switzerland,4-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,22-06-1994 (16:00 h),16:00,Pontiac Silverdome (Detroit),Neji Jouini (TUN),1994_USA_FS.htm
93194,USA,Colombia,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,22-06-1994 (16:30 h),16:30,"Rose Bowl (Pasadena, Los Angeles)",Fabio Baldas (ITA),1994_USA_FS.htm
74624,Italy,Norway,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,23-06-1994 (16:00 h),16:00,"Giants Stadium (New Jersey, New York)",Hellmut Krug (GER),1994_USA_FS.htm
53456,South Korea,Bolivia,-,FALSE,FALSE,GROUP STAGE,FALSE,1994,23-06-1994 (19:30 h),19:30,"Foxboro Stadium (Foxboro, Boston)",Leslie Mottram (SCO),1994_USA_FS.htm
61219,Mexico,Ireland,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (12:30 h),12:30,Citrus Bowl (Orlando),Kurt R퀌_thlisberger (SWI),1994_USA_FS.htm
83401,Brazil,Cameroon,Mar-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (13:00 h),13:00,"Stanford Stadium (Palo Alto, San Francisco)",Arturo Brizio Carter (MEX),1994_USA_FS.htm
71528,Sweden,Russia,1-Mar,FALSE,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (19:30 h),19:30,Pontiac Silverdome (Detroit),Jo퀌�l Quiniou (FRA),1994_USA_FS.htm
72404,Saudi Arabia,Morocco,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (12:30 h),12:30,"Giants Stadium (New Jersey, New York)",Philip Don (ENG),1994_USA_FS.htm
62387,Belgium,Netherlands,Jan-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (12:30 h),12:30,Citrus Bowl (Orlando),Renato Marsiglia (BRA),1994_USA_FS.htm
54453,Argentina,Nigeria,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (16:00 h),16:00,"Foxboro Stadium (Foxboro, Boston)",Bo Karlsson (SWE),1994_USA_FS.htm
63160,Bulgaria,Greece,Apr-00,FALSE,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (11:30 h),11:30,Soldier Field (Chicago),Ali Mohammed Bujsaim (UAE),1994_USA_FS.htm
83769,Switzerland,Colombia,0-2,FALSE,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (13:00 h),13:00,"Stanford Stadium (Palo Alto, San Francisco)",Peter Mikkelsen (DEN),1994_USA_FS.htm
93869,USA,Romania,0-1,FALSE,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (13:00 h),13:00,"Rose Bowl (Pasadena, Los Angeles)",Mario van der Ende (NED),1994_USA_FS.htm
63089,Bolivia,Spain,3-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,27-06-1994 (15:00 h),15:00,Soldier Field (Chicago),Rodrigo Badilla (CRC),1994_USA_FS.htm
63998,Germany,South Korea,2-Mar,FALSE,FALSE,GROUP STAGE,FALSE,1994,27-06-1994 (15:00 h),15:00,Cotton Bowl (Dallas),Jo퀌�l Quiniou (FRA),1994_USA_FS.htm
53186,Italy,Mexico,1-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (12:30 h),12:30,RFK Memorial Stadium (Washington D.C.),Francisco 퀌�scar Lamolina (ARG),1994_USA_FS.htm
76322,Ireland,Norway,-,FALSE,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (12:30 h),12:30,"Giants Stadium (New Jersey, New York)",Jos퀌� Joaqu퀌_n Torres (COL),1994_USA_FS.htm
74914,Russia,Cameroon,1-Jun,FALSE,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (13:00 h),13:00,"Stanford Stadium (Palo Alto, San Francisco)",Jamal al-Sharif (SYR),1994_USA_FS.htm
77217,Brazil,Sweden,1-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (16:00 h),16:00,Pontiac Silverdome (Detroit),S퀌�ndor Puhl (HUN),1994_USA_FS.htm
52959,Belgium,Saudi Arabia,0-1,FALSE,FALSE,GROUP STAGE,FALSE,1994,29-06-1994 (12:30 h),12:30,RFK Memorial Stadium (Washington D.C.),Hellmut Krug (GER),1994_USA_FS.htm
60578,Morocco,Netherlands,2-Jan,FALSE,FALSE,GROUP STAGE,FALSE,1994,29-06-1994 (12:30 h),12:30,Citrus Bowl (Orlando),Alberto Tejada (PER),1994_USA_FS.htm
63998,Argentina,Bulgaria,0-2,FALSE,FALSE,GROUP STAGE,FALSE,1994,30-06-1994 (18:30 h),18:30,Cotton Bowl (Dallas),Neji Jouini (TUN),1994_USA_FS.htm
53001,Greece,Nigeria,0-2,FALSE,FALSE,GROUP STAGE,FALSE,1994,30-06-1994 (19:30 h),19:30,"Foxboro Stadium (Foxboro, Boston)",Leslie Mottram (SCO),1994_USA_FS.htm
60246,Germany,Belgium,2-Mar,FALSE,FALSE,1/8 FINAL,FALSE,1994,2-07-1994 (12:00 h),12:00,Soldier Field (Chicago),Kurt R퀌_thlisberger (SWI),1994_USA_FS.htm
53121,Spain,Switzerland,Mar-00,FALSE,FALSE,1/8 FINAL,FALSE,1994,2-07-1994 (16:30 h),16:30,RFK Memorial Stadium (Washington D.C.),Mario van der Ende (NED),1994_USA_FS.htm
60277,Saudi Arabia,Sweden,3-Jan,FALSE,FALSE,1/8 FINAL,FALSE,1994,3-07-1994 (12:00 h),12:00,Cotton Bowl (Dallas),Renato Marsiglia (BRA),1994_USA_FS.htm
90469,Romania,Argentina,2-Mar,FALSE,FALSE,1/8 FINAL,FALSE,1994,3-07-1994 (13:30 h),13:30,"Rose Bowl (Pasadena, Los Angeles)",Pierluigi Pairetto (ITA),1994_USA_FS.htm
61355,Netherlands,Ireland,Feb-00,FALSE,FALSE,1/8 FINAL,FALSE,1994,4-07-1994 (12:00 h),12:00,Citrus Bowl (Orlando),Peter Mikkelsen (DEN),1994_USA_FS.htm
84147,Brazil,USA,Jan-00,FALSE,FALSE,1/8 FINAL,FALSE,1994,4-07-1994 (12:30 h),12:30,"Stanford Stadium (Palo Alto, San Francisco)",Jo퀌�l Quiniou (FRA),1994_USA_FS.htm
54367,Nigeria,Italy,2-Jan,FALSE,FALSE,1/8 FINAL,FALSE,1994,5-07-1994 (12:00 h),12:00,"Foxboro Stadium (Foxboro, Boston)",Arturo Brizio Carter (MEX),1994_USA_FS.htm
71030,Mexico,Bulgaria,1-Jan,FALSE,0-0 (Garc퀌_a Aspe [out]); 0-0 (Bal틌�kov [saved]) / 0-0 (Bernal [saved]); 0-1 (Genchev) / 0-1 (Rodr퀌_guez [saved]); 0-2 (Borimirov) / 1-2 (Su퀌�rez); 1-3 (Lechkov),1/8 FINAL,FALSE,1994,5-07-1994 (16:30 h),16:30,"Giants Stadium (New Jersey, New York)",Jamal al-Sharif (SYR),1994_USA_FS.htm
54605,Italy,Spain,1-Feb,FALSE,FALSE,1/4 FINAL,FALSE,1994,9-07-1994 (12:00 h),12:00,"Foxboro Stadium (Foxboro, Boston)",S퀌�ndor Puhl (HUN),1994_USA_FS.htm
63998,Netherlands,Brazil,3-Feb,FALSE,FALSE,1/4 FINAL,FALSE,1994,9-07-1994 (14:30 h),14:30,Cotton Bowl (Dallas),Rodrigo Badilla (CRC),1994_USA_FS.htm
72416,Bulgaria,Germany,1-Feb,FALSE,FALSE,1/4 FINAL,FALSE,1994,10-07-1994 (12:00 h),12:00,"Giants Stadium (New Jersey, New York)",Jos퀌� Joaqu퀌_n Torres (COL),1994_USA_FS.htm
81715,Romania,Sweden,2-Feb,FALSE,0-0 (Mild [out]); 1-0 (R틌�ducioiu) / 1-1 (K. Andersson); 2-1 (Hagi) / 2-2 (Brolin); 3-2 (Lupescu) / 3-3 (Ingesson); 3-3 (Petrescu [saved]) / 3-4 (R. Nilsson); 4-4 (Dumitrescu) // [decisive shots] 4-5 (Larsson); 4-5 (Belodedici [saved]),1/4 FINAL,FALSE,1994,10-07-1994 (12:30 h),12:30,"Stanford Stadium (Palo Alto, San Francisco)",Philip Don (ENG),1994_USA_FS.htm
77094,Bulgaria,Italy,2-Jan,FALSE,FALSE,1/2 FINAL,FALSE,1994,13-07-1994 (16:00 h),16:00,"Giants Stadium (New Jersey, New York)",Jo퀌�l Quiniou (FRA),1994_USA_FS.htm
84569,Sweden,Brazil,0-1,FALSE,FALSE,1/2 FINAL,FALSE,1994,13-07-1994 (16:30 h),16:30,"Rose Bowl (Pasadena, Los Angeles)",Jos퀌� Joaqu퀌_n Torres (COL),1994_USA_FS.htm
83716,Sweden,Bulgaria,Apr-00,FALSE,FALSE,PLACES 3-4,FALSE,1994,16-07-1994 (12:30 h),12:30,"Rose Bowl (Pasadena, Los Angeles)",Ali Mohammed Bujsaim (UAE),1994_USA_FS.htm
94194,Brazil,Italy,-,FALSE,0-0 (Baresi [out]); 0-0 (M퀌�rcio Santos [saved]) / 0-1 (Albertini); 1-1 (Rom퀌�rio) / 1-2 (Evani); 2-2 (Branco) / 2-2 (Massaro [saved]); 3-2 (Dunga) / 3-2 (R. Baggio [out]),FINAL ROUND,FALSE,1994,17-07-1994 (12:30 h),12:30,"Rose Bowl (Pasadena, Los Angeles)",S퀌�ndor Puhl (HUN),1994_USA_FS.htm
80000,Brazil,Scotland,1-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1998,10-06-1998 (17:30 h),17:30,"Stade de France (Saint-Denis , Paris)",Jos퀌� Mar퀌_a Garc퀌_a-Aranda (SPA),1998_FRANCE_FS.htm
28750,Morocco,Norway,2-Feb,FALSE,FALSE,GROUP STAGE,FALSE,1998,10-06-1998 (21:00 h),21:00,Stade de la Mosson (Montpellier),Pirom Un-Prasert (THA),1998_FRANCE_FS.htm
